strategy,ticker,name,entry_date,exit_date,entry_price,exit_price,pnl_pct,exit_reason,hold_days
C_갭모멘텀,108490,로보티즈,2022-07-19,2022-07-21,19330.0,20439.0,5.471,TP,2
C_갭모멘텀,108490,로보티즈,2023-02-23,2023-02-23,29847.0,31559.0,5.471,TP,0
C_갭모멘텀,108490,로보티즈,2023-02-28,2023-02-28,39147.0,37878.0,-3.484,SL,0
C_갭모멘텀,108490,로보티즈,2023-03-20,2023-03-20,40608.0,39291.0,-3.484,SL,0
C_갭모멘텀,108490,로보티즈,2023-12-12,2023-12-12,27900.0,26995.0,-3.484,SL,0
C_갭모멘텀,051900,LG생활건강,2023-08-11,2023-08-11,504000.0,487657.0,-3.484,SL,0
C_갭모멘텀,032820,우리기술,2021-02-08,2021-02-08,1305.0,1380.0,5.471,TP,0
C_갭모멘텀,032820,우리기술,2021-02-18,2021-02-18,1430.0,1384.0,-3.484,SL,0
C_갭모멘텀,032820,우리기술,2021-06-08,2021-06-08,2620.0,2535.0,-3.484,SL,0
C_갭모멘텀,032820,우리기술,2022-03-02,2022-03-03,2115.0,2236.0,5.471,TP,1
C_갭모멘텀,032820,우리기술,2022-03-17,2022-03-17,2580.0,2496.0,-3.484,SL,0
C_갭모멘텀,032820,우리기술,2022-05-23,2022-05-23,2510.0,2429.0,-3.484,SL,0
C_갭모멘텀,032820,우리기술,2022-06-09,2022-06-13,2410.0,2332.0,-3.484,SL,4
C_갭모멘텀,032820,우리기술,2022-10-21,2022-10-25,1385.0,1340.0,-3.484,SL,4
C_갭모멘텀,032820,우리기술,2023-07-12,2023-07-12,1595.0,1543.0,-3.484,SL,0
C_갭모멘텀,032820,우리기술,2023-09-20,2023-09-20,1493.0,1445.0,-3.484,SL,0
C_갭모멘텀,032820,우리기술,2024-05-24,2024-05-27,2220.0,2347.0,5.471,TP,3
C_갭모멘텀,032820,우리기술,2024-07-10,2024-07-10,2925.0,2830.0,-3.484,SL,0
C_갭모멘텀,032820,우리기술,2024-09-02,2024-09-02,2335.0,2259.0,-3.484,SL,0
C_갭모멘텀,032820,우리기술,2024-09-20,2024-09-20,2575.0,2492.0,-3.484,SL,0
C_갭모멘텀,000990,DB하이텍,2021-11-16,2021-11-18,66100.0,67264.0,1.507,EXPIRE,2
C_갭모멘텀,000990,DB하이텍,2022-01-04,2022-01-05,77000.0,74503.0,-3.484,SL,1
C_갭모멘텀,000990,DB하이텍,2023-04-03,2023-04-04,73100.0,77292.0,5.471,TP,1
C_갭모멘텀,000990,DB하이텍,2024-06-21,2024-06-21,55900.0,54087.0,-3.484,SL,0
C_갭모멘텀,082740,한화엔진,2021-05-04,2021-05-04,9256.0,8956.0,-3.484,SL,0
C_갭모멘텀,082740,한화엔진,2024-07-18,2024-07-19,15280.0,14785.0,-3.484,SL,1
C_갭모멘텀,082740,한화엔진,2024-10-08,2024-10-11,14910.0,14519.0,-2.865,EXPIRE,3
C_갭모멘텀,011790,SKC,2021-09-10,2021-09-13,165000.0,174463.0,5.471,TP,3
C_갭모멘텀,011790,SKC,2021-11-22,2021-11-22,191000.0,184807.0,-3.484,SL,0
C_갭모멘텀,011790,SKC,2023-02-21,2023-02-23,96600.0,93468.0,-3.484,SL,2
C_갭모멘텀,011790,SKC,2023-04-03,2023-04-03,117000.0,113206.0,-3.484,SL,0
C_갭모멘텀,011790,SKC,2023-10-25,2023-10-25,74600.0,72181.0,-3.484,SL,0
C_갭모멘텀,011790,SKC,2023-11-07,2023-11-07,94200.0,91145.0,-3.484,SL,0
C_갭모멘텀,011790,SKC,2024-03-06,2024-03-08,94100.0,99497.0,5.471,TP,2
C_갭모멘텀,011790,SKC,2024-04-09,2024-04-09,140900.0,136331.0,-3.484,SL,0
C_갭모멘텀,011790,SKC,2024-12-17,2024-12-17,113000.0,109336.0,-3.484,SL,0
C_갭모멘텀,035250,강원랜드,2023-08-11,2023-08-16,16810.0,16265.0,-3.484,SL,5
C_갭모멘텀,035250,강원랜드,2023-11-07,2023-11-09,15570.0,15496.0,-0.726,EXPIRE,2
C_갭모멘텀,035250,강원랜드,2024-09-06,2024-09-06,17780.0,17203.0,-3.484,SL,0
C_갭모멘텀,012510,더존비즈온,2022-06-17,2022-06-17,31400.0,33201.0,5.471,TP,0
C_갭모멘텀,012510,더존비즈온,2022-11-14,2022-11-16,34550.0,35127.0,1.416,EXPIRE,2
C_갭모멘텀,012510,더존비즈온,2023-10-25,2023-10-25,30150.0,29172.0,-3.484,SL,0
C_갭모멘텀,012510,더존비즈온,2024-01-22,2024-01-22,45950.0,44460.0,-3.484,SL,0
C_갭모멘텀,012510,더존비즈온,2024-05-02,2024-05-02,58700.0,56797.0,-3.484,SL,0
C_갭모멘텀,012510,더존비즈온,2024-11-07,2024-11-08,62500.0,60473.0,-3.484,SL,1
C_갭모멘텀,111770,영원무역,2022-03-14,2022-03-15,43750.0,46259.0,5.471,TP,1
C_갭모멘텀,111770,영원무역,2024-06-12,2024-06-14,34950.0,33817.0,-3.484,SL,2
C_갭모멘텀,111770,영원무역,2024-08-19,2024-08-21,41100.0,39767.0,-3.484,SL,2
C_갭모멘텀,010060,OCI홀딩스,2021-04-23,2021-04-27,112841.0,112051.0,-0.948,EXPIRE,4
C_갭모멘텀,010060,OCI홀딩스,2021-05-28,2021-05-28,106086.0,102646.0,-3.484,SL,0
C_갭모멘텀,010060,OCI홀딩스,2022-02-28,2022-03-02,83439.0,88224.0,5.471,TP,2
C_갭모멘텀,010060,OCI홀딩스,2022-08-01,2022-08-02,98140.0,94958.0,-3.484,SL,1
C_갭모멘텀,103590,일진전기,2022-03-17,2022-03-18,5312.0,5140.0,-3.484,SL,1
C_갭모멘텀,103590,일진전기,2023-04-20,2023-04-20,7506.0,7263.0,-3.484,SL,0
C_갭모멘텀,103590,일진전기,2024-03-19,2024-03-19,17030.0,16478.0,-3.484,SL,0
C_갭모멘텀,103590,일진전기,2024-04-29,2024-04-29,23150.0,22399.0,-3.484,SL,0
C_갭모멘텀,103590,일진전기,2024-10-18,2024-10-22,25950.0,25109.0,-3.484,SL,4
C_갭모멘텀,017800,현대엘리베이터,2024-11-18,2024-11-20,51500.0,51519.0,-0.212,EXPIRE,2
C_갭모멘텀,302440,SK바이오사이언스,2021-08-11,2021-08-11,303000.0,293175.0,-3.484,SL,0
C_갭모멘텀,302440,SK바이오사이언스,2022-06-28,2022-06-28,113500.0,109820.0,-3.484,SL,0
C_갭모멘텀,302440,SK바이오사이언스,2022-07-12,2022-07-12,149000.0,144169.0,-3.484,SL,0
C_갭모멘텀,302440,SK바이오사이언스,2023-11-07,2023-11-07,69000.0,66763.0,-3.484,SL,0
C_갭모멘텀,043260,성호전자,2022-03-22,2022-03-24,1605.0,1553.0,-3.484,SL,2
C_갭모멘텀,043260,성호전자,2022-09-16,2022-09-16,1615.0,1563.0,-3.484,SL,0
C_갭모멘텀,043260,성호전자,2022-09-28,2022-09-28,1640.0,1587.0,-3.484,SL,0
C_갭모멘텀,043260,성호전자,2023-05-19,2023-05-19,1742.0,1686.0,-3.484,SL,0
C_갭모멘텀,043260,성호전자,2024-03-27,2024-03-28,2180.0,2109.0,-3.484,SL,1
C_갭모멘텀,043260,성호전자,2024-05-07,2024-05-08,1869.0,1976.0,5.471,TP,1
C_갭모멘텀,036460,한국가스공사,2021-09-29,2021-10-01,47550.0,47483.0,-0.389,EXPIRE,2
C_갭모멘텀,036460,한국가스공사,2021-12-29,2021-12-30,39400.0,38122.0,-3.484,SL,1
C_갭모멘텀,036460,한국가스공사,2022-03-02,2022-03-02,42250.0,40880.0,-3.484,SL,0
C_갭모멘텀,036460,한국가스공사,2024-07-30,2024-07-30,44700.0,43251.0,-3.484,SL,0
C_갭모멘텀,036460,한국가스공사,2024-08-13,2024-08-16,46850.0,49537.0,5.471,TP,3
C_갭모멘텀,347850,디앤디파마텍,2024-07-25,2024-07-25,9522.0,10068.0,5.471,TP,0
C_갭모멘텀,347850,디앤디파마텍,2024-12-13,2024-12-17,11636.0,12303.0,5.471,TP,4
C_갭모멘텀,014680,한솔케미칼,2022-11-14,2022-11-14,212000.0,205126.0,-3.484,SL,0
C_갭모멘텀,014680,한솔케미칼,2023-11-14,2023-11-16,179500.0,181065.0,0.62,EXPIRE,2
C_갭모멘텀,011780,금호석유화학,2021-02-08,2021-02-08,278000.0,268986.0,-3.484,SL,0
C_갭모멘텀,011780,금호석유화학,2021-03-30,2021-03-30,266000.0,257375.0,-3.484,SL,0
C_갭모멘텀,011780,금호석유화학,2024-02-19,2024-02-20,156300.0,151232.0,-3.484,SL,1
C_갭모멘텀,011780,금호석유화학,2024-07-09,2024-07-11,156700.0,163925.0,4.35,EXPIRE,2
C_갭모멘텀,083650,비에이치아이,2021-03-08,2021-03-08,3135.0,3033.0,-3.484,SL,0
C_갭모멘텀,083650,비에이치아이,2021-04-20,2021-04-20,4675.0,4523.0,-3.484,SL,0
C_갭모멘텀,083650,비에이치아이,2021-05-21,2021-05-21,5090.0,4925.0,-3.484,SL,0
C_갭모멘텀,083650,비에이치아이,2022-01-04,2022-01-05,4245.0,4107.0,-3.484,SL,1
C_갭모멘텀,083650,비에이치아이,2022-05-23,2022-05-23,5620.0,5438.0,-3.484,SL,0
C_갭모멘텀,083650,비에이치아이,2022-07-08,2022-07-08,7840.0,7586.0,-3.484,SL,0
C_갭모멘텀,083650,비에이치아이,2022-10-21,2022-10-21,5880.0,5689.0,-3.484,SL,0
C_갭모멘텀,083650,비에이치아이,2022-11-02,2022-11-02,5890.0,5699.0,-3.484,SL,0
C_갭모멘텀,083650,비에이치아이,2022-11-10,2022-11-10,6980.0,7380.0,5.471,TP,0
C_갭모멘텀,083650,비에이치아이,2022-11-14,2022-11-14,9420.0,9115.0,-3.484,SL,0
C_갭모멘텀,083650,비에이치아이,2023-04-18,2023-04-18,9870.0,9550.0,-3.484,SL,0
C_갭모멘텀,083650,비에이치아이,2023-07-12,2023-07-12,8780.0,8495.0,-3.484,SL,0
C_갭모멘텀,083650,비에이치아이,2023-08-29,2023-08-29,7580.0,7334.0,-3.484,SL,0
C_갭모멘텀,083650,비에이치아이,2023-09-20,2023-09-20,7980.0,7721.0,-3.484,SL,0
C_갭모멘텀,083650,비에이치아이,2024-03-15,2024-03-15,10420.0,10082.0,-3.484,SL,0
C_갭모멘텀,083650,비에이치아이,2024-05-28,2024-05-28,11770.0,11388.0,-3.484,SL,0
C_갭모멘텀,083650,비에이치아이,2024-10-18,2024-10-18,10020.0,9695.0,-3.484,SL,0
C_갭모멘텀,083650,비에이치아이,2024-10-22,2024-10-22,10520.0,10179.0,-3.484,SL,0
C_갭모멘텀,083650,비에이치아이,2024-10-30,2024-10-30,12450.0,12046.0,-3.484,SL,0
C_갭모멘텀,009420,한올바이오파마,2021-02-05,2021-02-08,25450.0,26910.0,5.471,TP,3
C_갭모멘텀,009420,한올바이오파마,2023-05-24,2023-05-24,22900.0,22157.0,-3.484,SL,0
C_갭모멘텀,009420,한올바이오파마,2023-10-05,2023-10-05,33800.0,32704.0,-3.484,SL,0
C_갭모멘텀,004170,신세계,2023-03-06,2023-03-07,220000.0,212866.0,-3.484,SL,1
C_갭모멘텀,004170,신세계,2023-08-11,2023-08-11,213000.0,206093.0,-3.484,SL,0
C_갭모멘텀,009970,영원무역홀딩스,2022-03-14,2022-03-16,47000.0,45476.0,-3.484,SL,2
C_갭모멘텀,009970,영원무역홀딩스,2024-02-06,2024-02-06,92600.0,89597.0,-3.484,SL,0
C_갭모멘텀,023530,롯데쇼핑,2023-08-11,2023-08-11,76800.0,74310.0,-3.484,SL,0
C_갭모멘텀,085620,미래에셋생명,2021-02-16,2021-02-18,3935.0,4021.0,1.928,EXPIRE,2
C_갭모멘텀,457190,이수스페셜티케미컬,2023-08-31,2023-08-31,54900.0,53120.0,-3.484,SL,0
C_갭모멘텀,457190,이수스페셜티케미컬,2023-11-03,2023-11-03,28400.0,27479.0,-3.484,SL,0
C_갭모멘텀,457190,이수스페셜티케미컬,2023-11-07,2023-11-07,34160.0,33052.0,-3.484,SL,0
C_갭모멘텀,457190,이수스페셜티케미컬,2023-12-01,2023-12-01,38000.0,36768.0,-3.484,SL,0
C_갭모멘텀,457190,이수스페셜티케미컬,2024-01-08,2024-01-08,36580.0,35394.0,-3.484,SL,0
C_갭모멘텀,457190,이수스페셜티케미컬,2024-02-27,2024-02-27,65800.0,69574.0,5.471,TP,0
C_갭모멘텀,457190,이수스페셜티케미컬,2024-03-11,2024-03-11,76800.0,74310.0,-3.484,SL,0
C_갭모멘텀,319400,현대무벡스,2023-04-20,2023-04-20,4995.0,4833.0,-3.484,SL,0
C_갭모멘텀,319400,현대무벡스,2023-04-26,2023-04-27,3975.0,4203.0,5.471,TP,1
C_갭모멘텀,319400,현대무벡스,2023-05-03,2023-05-03,4400.0,4652.0,5.471,TP,0
C_갭모멘텀,319400,현대무벡스,2023-05-23,2023-05-24,5000.0,4838.0,-3.484,SL,1
C_갭모멘텀,319400,현대무벡스,2024-09-24,2024-09-26,3100.0,3034.0,-2.362,EXPIRE,2
C_갭모멘텀,084370,유진테크,2021-11-23,2021-11-23,54800.0,53023.0,-3.484,SL,0
C_갭모멘텀,084370,유진테크,2022-03-18,2022-03-22,45500.0,46736.0,2.46,EXPIRE,4
C_갭모멘텀,084370,유진테크,2022-11-14,2022-11-14,25900.0,25060.0,-3.484,SL,0
C_갭모멘텀,084370,유진테크,2023-03-31,2023-03-31,32250.0,31204.0,-3.484,SL,0
C_갭모멘텀,084370,유진테크,2024-03-22,2024-03-22,41000.0,39671.0,-3.484,SL,0
C_갭모멘텀,084370,유진테크,2024-08-16,2024-08-20,50100.0,49227.0,-1.987,EXPIRE,4
C_갭모멘텀,084370,유진테크,2024-09-13,2024-09-13,38400.0,37155.0,-3.484,SL,0
C_갭모멘텀,140410,메지온,2021-08-24,2021-08-24,66758.0,64593.0,-3.484,SL,0
C_갭모멘텀,140410,메지온,2021-12-30,2022-01-04,72299.0,74308.0,2.523,EXPIRE,5
C_갭모멘텀,140410,메지온,2022-03-17,2022-03-17,49735.0,48122.0,-3.484,SL,0
C_갭모멘텀,140410,메지온,2022-07-18,2022-07-18,23100.0,22351.0,-3.484,SL,0
C_갭모멘텀,140410,메지온,2022-11-09,2022-11-09,14150.0,13691.0,-3.484,SL,0
C_갭모멘텀,140410,메지온,2022-11-14,2022-11-15,13350.0,14116.0,5.471,TP,1
C_갭모멘텀,140410,메지온,2023-03-14,2023-03-14,20400.0,19739.0,-3.484,SL,0
C_갭모멘텀,140410,메지온,2024-12-18,2024-12-19,35150.0,34010.0,-3.484,SL,1
C_갭모멘텀,178320,서진시스템,2022-04-01,2022-04-05,19699.0,19681.0,-0.341,EXPIRE,4
C_갭모멘텀,178320,서진시스템,2022-09-21,2022-09-23,17450.0,17239.0,-1.453,EXPIRE,2
C_갭모멘텀,178320,서진시스템,2022-11-14,2022-11-14,16300.0,15771.0,-3.484,SL,0
C_갭모멘텀,178320,서진시스템,2024-07-04,2024-07-04,34150.0,33043.0,-3.484,SL,0
C_갭모멘텀,178320,서진시스템,2024-10-25,2024-10-25,29500.0,28543.0,-3.484,SL,0
C_갭모멘텀,005850,에스엘,2021-05-20,2021-05-20,29350.0,31033.0,5.471,TP,0
C_갭모멘텀,005850,에스엘,2022-05-18,2022-05-18,29600.0,28640.0,-3.484,SL,0
C_갭모멘텀,005850,에스엘,2022-08-18,2022-08-19,35150.0,37166.0,5.471,TP,1
C_갭모멘텀,005850,에스엘,2023-05-17,2023-05-19,37800.0,36970.0,-2.439,EXPIRE,2
C_갭모멘텀,005850,에스엘,2023-11-16,2023-11-20,32250.0,32486.0,0.481,EXPIRE,4
C_갭모멘텀,005850,에스엘,2024-05-20,2024-05-20,35400.0,34252.0,-3.484,SL,0
C_갭모멘텀,005850,에스엘,2024-06-18,2024-06-20,44700.0,43251.0,-3.484,SL,2
C_갭모멘텀,028670,팬오션,2021-03-23,2021-03-23,7000.0,6773.0,-3.484,SL,0
C_갭모멘텀,028670,팬오션,2021-04-23,2021-04-23,6880.0,7275.0,5.471,TP,0
C_갭모멘텀,028670,팬오션,2021-04-27,2021-04-27,7620.0,7373.0,-3.484,SL,0
C_갭모멘텀,028670,팬오션,2023-12-04,2023-12-04,4985.0,4823.0,-3.484,SL,0
C_갭모멘텀,028670,팬오션,2024-02-08,2024-02-08,4400.0,4257.0,-3.484,SL,0
C_갭모멘텀,112610,씨에스윈드,2021-02-09,2021-02-09,89900.0,95056.0,5.471,TP,0
C_갭모멘텀,112610,씨에스윈드,2021-03-11,2021-03-11,65000.0,62892.0,-3.484,SL,0
C_갭모멘텀,112610,씨에스윈드,2021-03-15,2021-03-17,70900.0,68601.0,-3.484,SL,2
C_갭모멘텀,112610,씨에스윈드,2022-02-28,2022-03-02,60400.0,63864.0,5.471,TP,2
C_갭모멘텀,112610,씨에스윈드,2023-01-13,2023-01-13,73500.0,71117.0,-3.484,SL,0
C_갭모멘텀,112610,씨에스윈드,2023-10-12,2023-10-16,52700.0,55722.0,5.471,TP,4
C_갭모멘텀,112610,씨에스윈드,2023-11-16,2023-11-17,50900.0,49250.0,-3.484,SL,1
C_갭모멘텀,112610,씨에스윈드,2023-12-15,2023-12-19,61300.0,62481.0,1.672,EXPIRE,4
C_갭모멘텀,440110,파두,2023-11-03,2023-11-07,32950.0,31882.0,-3.484,SL,4
C_갭모멘텀,440110,파두,2024-10-11,2024-10-11,17110.0,16555.0,-3.484,SL,0
C_갭모멘텀,440110,파두,2024-10-28,2024-10-29,21950.0,21238.0,-3.484,SL,1
C_갭모멘텀,051600,한전KPS,2022-11-02,2022-11-02,34800.0,33672.0,-3.484,SL,0
C_갭모멘텀,051600,한전KPS,2023-09-20,2023-09-22,34050.0,33482.0,-1.912,EXPIRE,2
C_갭모멘텀,103140,풍산,2021-02-23,2021-02-23,36900.0,35703.0,-3.484,SL,0
C_갭모멘텀,103140,풍산,2023-03-03,2023-03-06,38950.0,37687.0,-3.484,SL,3
C_갭모멘텀,103140,풍산,2024-05-03,2024-05-03,73000.0,70633.0,-3.484,SL,0
C_갭모멘텀,103140,풍산,2024-09-30,2024-09-30,62300.0,60280.0,-3.484,SL,0
C_갭모멘텀,103140,풍산,2024-10-22,2024-10-23,71000.0,68698.0,-3.484,SL,1
C_갭모멘텀,008930,한미사이언스,2024-10-31,2024-10-31,49400.0,47798.0,-3.484,SL,0
C_갭모멘텀,001430,세아베스틸지주,2022-10-17,2022-10-17,17300.0,16739.0,-3.484,SL,0
C_갭모멘텀,001430,세아베스틸지주,2023-02-28,2023-02-28,25300.0,24480.0,-3.484,SL,0
C_갭모멘텀,001430,세아베스틸지주,2023-11-27,2023-11-27,27000.0,26124.0,-3.484,SL,0
C_갭모멘텀,001430,세아베스틸지주,2024-11-08,2024-11-08,23350.0,22593.0,-3.484,SL,0
C_갭모멘텀,068760,셀트리온제약,2021-06-15,2021-06-15,129636.0,125432.0,-3.484,SL,0
C_갭모멘텀,068760,셀트리온제약,2021-08-13,2021-08-18,134916.0,137569.0,1.712,EXPIRE,5
C_갭모멘텀,068760,셀트리온제약,2021-09-24,2021-09-24,134421.0,130062.0,-3.484,SL,0
C_갭모멘텀,068760,셀트리온제약,2021-11-16,2021-11-16,115194.0,111459.0,-3.484,SL,0
C_갭모멘텀,068760,셀트리온제약,2023-11-07,2023-11-07,64699.0,62601.0,-3.484,SL,0
C_갭모멘텀,218410,RFHIC,2021-11-25,2021-11-29,33650.0,32559.0,-3.484,SL,4
C_갭모멘텀,218410,RFHIC,2021-12-29,2021-12-29,35800.0,34639.0,-3.484,SL,0
C_갭모멘텀,218410,RFHIC,2022-04-06,2022-04-06,33000.0,31930.0,-3.484,SL,0
C_갭모멘텀,218410,RFHIC,2022-11-14,2022-11-16,23000.0,23567.0,2.211,EXPIRE,2
C_갭모멘텀,005290,동진쎄미켐,2021-03-17,2021-03-19,33250.0,32172.0,-3.484,SL,2
C_갭모멘텀,005290,동진쎄미켐,2021-11-19,2021-11-23,38500.0,38365.0,-0.598,EXPIRE,4
C_갭모멘텀,005290,동진쎄미켐,2021-12-21,2021-12-21,36500.0,38593.0,5.471,TP,0
C_갭모멘텀,005290,동진쎄미켐,2022-11-14,2022-11-14,34150.0,33043.0,-3.484,SL,0
C_갭모멘텀,058610,에스피지,2022-03-18,2022-03-18,12850.0,13587.0,5.471,TP,0
C_갭모멘텀,058610,에스피지,2022-08-02,2022-08-04,16100.0,16642.0,3.106,EXPIRE,2
C_갭모멘텀,058610,에스피지,2023-01-04,2023-01-06,17550.0,17987.0,2.234,EXPIRE,2
C_갭모멘텀,058610,에스피지,2023-03-10,2023-03-10,23850.0,23077.0,-3.484,SL,0
C_갭모멘텀,058610,에스피지,2023-03-16,2023-03-16,29500.0,28543.0,-3.484,SL,0
C_갭모멘텀,058610,에스피지,2023-09-08,2023-09-08,39800.0,42082.0,5.471,TP,0
C_갭모멘텀,257720,실리콘투,2022-06-30,2022-06-30,3533.0,3736.0,5.471,TP,0
C_갭모멘텀,257720,실리콘투,2022-12-08,2022-12-08,2765.0,2675.0,-3.484,SL,0
C_갭모멘텀,257720,실리콘투,2024-02-22,2024-02-22,10230.0,9898.0,-3.484,SL,0
C_갭모멘텀,257720,실리콘투,2024-05-13,2024-05-13,26000.0,25157.0,-3.484,SL,0
C_갭모멘텀,257720,실리콘투,2024-08-19,2024-08-20,45300.0,43831.0,-3.484,SL,1
C_갭모멘텀,383220,F&F,2021-07-21,2021-07-23,116800.0,123498.0,5.471,TP,2
C_갭모멘텀,383220,F&F,2023-09-12,2023-09-12,119000.0,115141.0,-3.484,SL,0
C_갭모멘텀,347700,스피어,2023-12-27,2023-12-28,2345.0,2269.0,-3.484,SL,1
C_갭모멘텀,347700,스피어,2024-02-16,2024-02-16,2510.0,2429.0,-3.484,SL,0
C_갭모멘텀,347700,스피어,2024-06-26,2024-06-26,2320.0,2245.0,-3.484,SL,0
C_갭모멘텀,347700,스피어,2024-12-13,2024-12-13,5160.0,5456.0,5.471,TP,0
C_갭모멘텀,071970,HD현대마린엔진,2021-05-03,2021-05-03,8610.0,9104.0,5.471,TP,0
C_갭모멘텀,071970,HD현대마린엔진,2021-06-30,2021-06-30,10400.0,10063.0,-3.484,SL,0
C_갭모멘텀,071970,HD현대마린엔진,2022-12-27,2022-12-27,7950.0,7692.0,-3.484,SL,0
C_갭모멘텀,071970,HD현대마린엔진,2023-07-13,2023-07-13,9370.0,9066.0,-3.484,SL,0
C_갭모멘텀,071970,HD현대마린엔진,2023-07-31,2023-08-01,8800.0,9305.0,5.471,TP,1
C_갭모멘텀,071970,HD현대마린엔진,2024-01-05,2024-01-05,12470.0,12066.0,-3.484,SL,0
C_갭모멘텀,071970,HD현대마린엔진,2024-04-25,2024-04-29,16330.0,17267.0,5.471,TP,4
C_갭모멘텀,071970,HD현대마린엔진,2024-07-29,2024-07-30,23350.0,22593.0,-3.484,SL,1
C_갭모멘텀,006360,GS건설,2022-03-11,2022-03-14,46500.0,49167.0,5.471,TP,3
C_갭모멘텀,006360,GS건설,2024-04-04,2024-04-04,15760.0,15249.0,-3.484,SL,0
C_갭모멘텀,018670,SK가스,2021-06-08,2021-06-10,125000.0,127552.0,1.787,EXPIRE,2
C_갭모멘텀,204320,HL만도,2022-07-12,2022-07-14,49400.0,50523.0,2.018,EXPIRE,2
C_갭모멘텀,031980,피에스케이홀딩스,2022-02-17,2022-02-17,14800.0,15649.0,5.471,TP,0
C_갭모멘텀,031980,피에스케이홀딩스,2022-03-28,2022-03-28,15300.0,14804.0,-3.484,SL,0
C_갭모멘텀,031980,피에스케이홀딩스,2023-06-16,2023-06-16,14310.0,15131.0,5.471,TP,0
C_갭모멘텀,031980,피에스케이홀딩스,2023-11-16,2023-11-16,32500.0,31446.0,-3.484,SL,0
C_갭모멘텀,031980,피에스케이홀딩스,2024-01-23,2024-01-23,29500.0,28543.0,-3.484,SL,0
C_갭모멘텀,031980,피에스케이홀딩스,2024-02-13,2024-02-13,34400.0,33285.0,-3.484,SL,0
C_갭모멘텀,031980,피에스케이홀딩스,2024-02-23,2024-02-23,41900.0,40541.0,-3.484,SL,0
C_갭모멘텀,031980,피에스케이홀딩스,2024-04-25,2024-04-25,48300.0,46734.0,-3.484,SL,0
C_갭모멘텀,031980,피에스케이홀딩스,2024-06-07,2024-06-07,65000.0,68728.0,5.471,TP,0
C_갭모멘텀,336260,두산퓨얼셀,2022-05-09,2022-05-09,39050.0,37784.0,-3.484,SL,0
C_갭모멘텀,336260,두산퓨얼셀,2022-08-09,2022-08-11,35450.0,37483.0,5.471,TP,2
C_갭모멘텀,336260,두산퓨얼셀,2022-11-14,2022-11-15,36600.0,35413.0,-3.484,SL,1
C_갭모멘텀,336260,두산퓨얼셀,2023-11-07,2023-11-07,19990.0,19342.0,-3.484,SL,0
C_갭모멘텀,336260,두산퓨얼셀,2024-05-23,2024-05-23,25000.0,24189.0,-3.484,SL,0
C_갭모멘텀,007340,DN오토모티브,2022-04-05,2022-04-06,15882.0,16793.0,5.471,TP,1
C_갭모멘텀,007340,DN오토모티브,2022-06-02,2022-06-02,14620.0,14146.0,-3.484,SL,0
C_갭모멘텀,007340,DN오토모티브,2022-08-18,2022-08-18,13319.0,12887.0,-3.484,SL,0
C_갭모멘텀,007340,DN오토모티브,2024-01-05,2024-01-05,16323.0,15794.0,-3.484,SL,0
C_갭모멘텀,000240,한국앤컴퍼니,2023-12-06,2023-12-06,21200.0,20513.0,-3.484,SL,0
C_갭모멘텀,000240,한국앤컴퍼니,2024-02-05,2024-02-05,19200.0,18577.0,-3.484,SL,0
C_갭모멘텀,004800,효성,2021-05-04,2021-05-04,80885.0,78262.0,-3.484,SL,0
C_갭모멘텀,004370,농심,2022-08-25,2022-08-25,312000.0,301883.0,-3.484,SL,0
C_갭모멘텀,120110,코오롱인더,2021-02-04,2021-02-05,53200.0,51475.0,-3.484,SL,1
C_갭모멘텀,120110,코오롱인더,2021-08-31,2021-09-02,86000.0,83211.0,-3.484,SL,2
D_과매도반등,003550,LG,2021-05-28,2021-05-31,109000.0,104378.0,-4.479,SL,3
D_과매도반등,003550,LG,2021-06-02,2021-06-10,101000.0,96718.0,-4.479,SL,8
D_과매도반등,352820,하이브,2021-12-03,2021-12-09,333500.0,359279.0,7.461,TP,6
